date,Apple_Price,Apple_Vol.,sentiment_score
05-19-2023,175.16,52680000.0,-0.6696807404514402
05-22-2023,174.2,43310000.0,0.9992433482257184
05-23-2023,171.56,49180000.0,0.9985855718550738
05-24-2023,171.84,43490000.0,0.7432433888316154
05-25-2023,172.99,55920000.0,0.9989190442574909
05-26-2023,175.43,54830000.0,0.998747658188222
05-29-2023,175.43,54830000.0,0.9994803084991872
05-30-2023,177.3,55770000.0,-0.9981152933323756
05-31-2023,177.25,99310000.0,0.002064691507257521
06-01-2023,180.09,65300000.0,-0.0059691984206438065
06-02-2023,180.95,62000000.0,-0.3116755187511444
06-05-2023,179.58,121320000.0,0.9988333313667681
06-06-2023,179.21,64340000.0,0.6002666070125997
06-07-2023,177.82,61940000.0,0.9992828571412247
06-08-2023,180.57,50210000.0,0.9986036336631514
06-09-2023,180.96,48900000.0,0.00033007455931510776
06-12-2023,183.79,53570000.0,-3.9450242184102535e-05
06-13-2023,183.31,54650000.0,-0.9369168318808079
06-14-2023,183.95,56520000.0,0.999445446577738
06-15-2023,186.01,65280000.0,0.01713138647028245
06-16-2023,184.92,101260000.0,-0.6098946332931519
06-19-2023,184.92,101260000.0,0.9994104575744132
06-20-2023,185.01,48960000.0,-4.7236047976184636e-05
06-21-2023,183.96,49360000.0,0.9584912406280637
06-22-2023,187.0,50840000.0,0.002775499102426693
06-23-2023,186.68,53120000.0,0.9993609958182788
06-26-2023,185.27,47500000.0,-0.12107998912688345
06-27-2023,188.06,49730000.0,0.999256667753798
06-28-2023,189.25,50900000.0,0.999085907053086
06-29-2023,189.59,45450000.0,0.9990038966352586
06-30-2023,193.97,85210000.0,0.999384052134701
07-03-2023,192.46,31460000.0,0.9992296956770588
07-04-2023,192.46,31460000.0,0.007816958415787667
07-05-2023,191.33,46590000.0,0.9989594802027568
07-06-2023,191.81,45000000.0,-0.9982451248215511
07-07-2023,190.68,46820000.0,0.9988756180682685
07-10-2023,188.61,59100000.0,-0.997871880128514
07-11-2023,188.08,46420000.0,0.1626707911491394
07-12-2023,189.77,59770000.0,0.9907099342381116
07-13-2023,190.54,41340000.0,0.0013299489073688164
07-14-2023,190.69,41620000.0,0.9993767215055414
07-17-2023,193.99,49840000.0,0.9994296475924784
07-18-2023,193.73,48200000.0,-1.5098983567440882e-05
07-19-2023,195.1,80510000.0,0.9994153660227312
07-20-2023,193.13,59580000.0,0.99934416913311
07-21-2023,191.94,71950000.0,9.119168680626899e-06
07-24-2023,192.75,44860000.0,0.9993361438682768
07-25-2023,193.62,37280000.0,0.9961980751249939
07-26-2023,194.5,47470000.0,0.0008927262242650613
07-27-2023,193.22,47460000.0,0.9994961601041723
07-28-2023,195.83,48290000.0,-0.9550790749490261
07-31-2023,196.45,38590000.0,0.9990224893554114
08-01-2023,195.6,34730000.0,0.9994501766195754
08-02-2023,192.58,48900000.0,-0.9974842158844694
08-03-2023,191.17,52600000.0,-0.9979059569886886
08-04-2023,181.99,115960000.0,-0.9964446575613692
08-07-2023,178.85,97580000.0,-0.9954803010914475
08-08-2023,179.8,67600000.0,0.9993381954845972
08-09-2023,178.19,57800000.0,0.9994118517352035
08-10-2023,177.97,52600000.0,0.99891550684697
08-11-2023,177.79,52040000.0,0.0002714093279791996
08-14-2023,179.46,43680000.0,-0.0005405073898145929
08-15-2023,177.45,43370000.0,0.999375708430307
08-16-2023,176.57,45600000.0,-0.5623518228530884
08-17-2023,174.0,61250000.0,0.9986237197881564
08-18-2023,174.49,61170000.0,0.999463127765921
08-21-2023,175.84,44990000.0,0.8132632385822944
08-22-2023,177.23,41380000.0,-0.38077579578384757
08-23-2023,181.12,51470000.0,0.9993128118512686
08-24-2023,176.38,53220000.0,0.9992953658220358
08-25-2023,178.61,51450000.0,-6.980325997574255e-05
08-28-2023,180.19,42710000.0,-9.07122011994943e-06
08-29-2023,184.12,52360000.0,0.9994954425055766
08-30-2023,187.65,60590000.0,-0.9945211093872786
08-31-2023,187.87,60210000.0,0.9992601264821133
09-01-2023,189.46,45770000.0,-0.9715704284608364
09-04-2023,189.46,45770000.0,-0.9904481428675354
09-05-2023,189.7,44730000.0,0.9994560734339757
09-06-2023,182.91,81160000.0,-0.9978019816917367
09-07-2023,177.56,111940000.0,-0.9975490256911144
09-08-2023,178.18,65599999.99999999,-0.9963735133642331
09-11-2023,179.36,58330000.0,-0.9973665458965115
09-12-2023,176.3,89920000.0,0.17215048195794225
09-13-2023,174.21,83450000.0,0.9993975165562006
09-14-2023,175.74,59630000.0,0.9931985950097442
09-15-2023,175.01,109260000.0,0.9870941288536415
09-18-2023,177.97,65110000.0,-0.9726189617067575
09-19-2023,179.07,50490000.0,0.8981487527489662
09-20-2023,175.49,55690000.0,8.763491132413037e-05
09-21-2023,173.93,61710000.0,0.6748229563236237
09-22-2023,174.79,56730000.0,0.08169676820398308
09-25-2023,176.08,45990000.0,-0.975484904833138
09-26-2023,171.96,64230000.00000001,0.9993556919216644
09-27-2023,170.43,66500000.0,-0.9547962739598006
09-28-2023,170.69,56140000.0,0.11339104827493429
09-29-2023,171.21,51860000.0,0.9990019176329952
10-02-2023,173.75,52160000.0,0.9993389028823003
10-03-2023,172.4,49040000.0,0.3096666932106018
10-04-2023,173.66,52740000.0,-0.00040708304732106626
10-05-2023,174.91,48380000.0,-0.5258798007853329
10-06-2023,177.49,57270000.0,0.01236543880077079
10-09-2023,178.99,42390000.0,-0.7201726138591766
10-10-2023,178.39,43650000.0,-0.8058781381696463
10-11-2023,179.8,47040000.0,0.9936231197789311
10-12-2023,180.71,56550000.0,0.9961663533467799
10-13-2023,178.85,51460000.0,-0.997893015795853
10-16-2023,178.72,52170000.0,0.9984720705542713
10-17-2023,177.15,57420000.0,-0.9978503832244314
10-18-2023,175.84,54490000.0,0.9995219528063899
10-19-2023,175.46,57620000.0,-0.9982805019826628
10-20-2023,172.88,64239999.99999999,-0.00047521054511889815
10-23-2023,173.0,55240000.0,-0.9882308905944228
10-24-2023,173.44,43580000.0,0.9989281120942906
10-25-2023,171.1,56600000.0,-0.9976753486553207
10-26-2023,166.89,69450000.0,0.9900788657832891
10-27-2023,168.22,58500000.0,5.992865771986544e-05
10-30-2023,170.29,50470000.0,-0.9958588356385008
10-31-2023,170.77,43520000.0,0.9992139540263452
11-01-2023,173.97,56930000.0,0.9992515029443894
11-02-2023,177.57,67019999.99999999,0.9994156091997866
11-03-2023,176.65,79830000.0,0.9991629483993165
11-06-2023,179.23,63650000.0,0.9988574415328912
11-07-2023,181.82,70210000.0,0.9990591982787009
11-08-2023,182.89,49180000.0,0.0019336189870955423
11-09-2023,182.41,52450000.0,0.9960341526893899
11-10-2023,186.4,66180000.00000001,4.4689091737382114e-05
11-13-2023,184.8,41970000.0,-2.7882007998414338e-05
11-14-2023,187.44,59710000.0,-0.008216465474106371
11-15-2023,188.01,53230000.0,0.9988861283636652
11-16-2023,189.71,53990000.0,0.9900576890504453
11-17-2023,189.69,50940000.0,0.0004751075175590813
11-20-2023,191.45,46540000.0,-0.8067776965908706
11-21-2023,190.64,38130000.0,0.6925840079784393
11-22-2023,191.31,39630000.0,0.8944429829716682
11-23-2023,191.31,39630000.0,0.6185280956560746
11-24-2023,189.97,24040000.0,0.9977061008685268
11-27-2023,189.79,40400000.0,0.9992916254268494
11-28-2023,190.4,37790000.0,0.27960065891966224
11-29-2023,189.37,37940000.0,-0.0003342504205647856
11-30-2023,189.95,47990000.0,-0.9921962398220785
12-01-2023,191.24,45700000.0,-0.9116123914718628
12-04-2023,189.43,43070000.0,-0.996384633355774
12-05-2023,193.42,65349999.99999999,0.2088540851837024
12-06-2023,192.32,40900000.0,-9.351580229122192e-05
12-07-2023,194.27,47340000.0,0.8832165541825816
12-08-2023,195.71,53410000.0,0.00018393588834442198
12-11-2023,193.18,60780000.0,0.9937082673131954
12-12-2023,194.71,51290000.0,-0.9948224488180131
12-13-2023,197.96,67760000.0,0.9994190693541896
12-14-2023,198.11,65959999.99999999,0.9984588084043935
12-15-2023,197.57,128540000.0,-0.005681918701156974
12-18-2023,195.89,55750000.0,-0.07995129283517599
12-19-2023,196.94,40230000.0,0.999181215884164
12-20-2023,194.83,50130000.0,0.998962361831218
12-21-2023,194.68,44080000.0,0.9979819243017118
12-22-2023,193.6,37150000.0,0.937664796365425
12-25-2023,193.6,37150000.0,0.9978416822850704
12-26-2023,193.05,28810000.0,-0.13581428886391222
12-27-2023,193.15,47900000.0,0.9990036482922733
12-28-2023,193.58,33830000.0,0.8187829926609993
12-29-2023,192.53,42670000.0,0.9995418326725485
01-01-2024,192.53,42670000.0,0.9990817049983889
01-02-2024,185.64,79820000.0,0.9986484705004841
01-03-2024,184.25,56440000.0,-0.8991967625916004
01-04-2024,181.91,70700000.0,-0.9949376443400979
01-05-2024,181.18,62380000.0,-0.997741267317906
01-08-2024,185.56,59140000.0,-0.9946453294251114
01-09-2024,185.14,42840000.0,0.6825656443834305
01-10-2024,186.19,45900000.0,0.9638331681489944
01-11-2024,185.59,49130000.0,8.761686331126839e-05
01-12-2024,185.92,40480000.0,0.0024144018534570932
01-15-2024,185.92,40480000.0,0.7050056958687492
01-16-2024,183.63,65440000.0,0.24537654500454664
01-17-2024,182.68,47190000.0,-0.9922377279726788
01-18-2024,188.63,77400000.0,0.8892495296895504
01-19-2024,191.56,68900000.0,0.9988304242724553
01-22-2024,193.89,60130000.0,0.3189032394438982
01-23-2024,195.18,42200000.0,-0.8045350164175034
01-24-2024,194.5,53460000.0,-0.9966865958413109
01-25-2024,194.17,54530000.0,0.999069746787427
01-26-2024,192.42,44590000.0,-0.9931150298798457
01-29-2024,191.73,46890000.0,0.9994715466309572
01-30-2024,188.04,55270000.0,-0.8602414913475513
01-31-2024,184.4,54830000.0,2.6929337764158845e-06
02-01-2024,186.86,53490000.0,0.9972573602572083
02-02-2024,185.85,102550000.0,-0.9979554961319081
